name,subname,url,holiday,nearest,genre,price_dinner,price_lunch,star,address,tel,reviews,bookmarks,menu_url,photo_out,photo_in
パティスリー クレソン,,https://tabelog.com/tokyo/A1317/A131711/13019596/,火曜日、水曜日,大岡山駅,ケーキ カフェ パン,～￥999,-,3.25,東京都 大田区北千束1-45-10 田山ビル １Ｆ,03-3718-0401,27,770,https://tabelog.com/tokyo/A1317/A131711/13019596/dtlmenu,https://tabelog.com/tokyo/A1317/A131711/13019596/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1317/A131711/13019596/dtlphotolst/4/smp2
パティスリー ラ・プリュム,,https://tabelog.com/tokyo/A1319/A131906/13157767/,水曜日,荻窪駅,ケーキ,-,￥1000～￥1999,3.25,東京都 杉並区桃井1-5-4 ,03-3395-1825,24,382,https://tabelog.com/tokyo/A1319/A131906/13157767/dtlmenu,https://tabelog.com/tokyo/A1319/A131906/13157767/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1319/A131906/13157767/dtlphotolst/4/smp2
パティスリーシモン,（patisserie　Shimon）,https://tabelog.com/tokyo/A1323/A132301/13098386/,火、第3月（祝日を除く）,本駒込駅,ケーキ チョコレート パン,～￥999,～￥999,3.25,東京都 文京区本駒込1-3-3 ,03-3947-3866,23,643,https://tabelog.com/tokyo/A1323/A132301/13098386/dtlmenu,https://tabelog.com/tokyo/A1323/A132301/13098386/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1323/A132301/13098386/dtlphotolst/4/smp2
パティスリー レリアン,,https://tabelog.com/tokyo/A1319/A131907/13227533/,不定休,西荻窪駅,ケーキ 洋菓子（その他）,-,～￥999,3.24,東京都 杉並区西荻北3-13-14 ,03-5303-9225,28,1948,https://tabelog.com/tokyo/A1319/A131907/13227533/dtlmenu,https://tabelog.com/tokyo/A1319/A131907/13227533/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1319/A131907/13227533/dtlphotolst/4/smp2
パティスリー アン・ドゥ 清澄白河本店,,https://tabelog.com/tokyo/A1313/A131303/13206135/,不定休,清澄白河駅,ケーキ,-,～￥999,3.24,東京都 江東区白河3-4-3 イーストコモンズ清澄白河フロントタワー 1F,03-3643-1805,20,559,https://tabelog.com/tokyo/A1313/A131303/13206135/dtlmenu,https://tabelog.com/tokyo/A1313/A131303/13206135/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1313/A131303/13206135/dtlphotolst/4/smp2
パティスリーポールサンセール,（Patisserie PORT SINCRE）,https://tabelog.com/tokyo/A1314/A131402/13214531/,毎週火曜日,田町駅,ケーキ,-,～￥999,3.23,東京都 港区芝浦3-13-9 ,03-6809-6581,31,1276,https://tabelog.com/tokyo/A1314/A131402/13214531/dtlmenu,https://tabelog.com/tokyo/A1314/A131402/13214531/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1314/A131402/13214531/dtlphotolst/4/smp2
パティスリー カミタニ,（Patisserie KAMITANI）,https://tabelog.com/tokyo/A1321/A132103/13038078/,火曜日、不定休（SNSにて告知）,大泉学園駅,ケーキ パン,￥2000～￥2999,～￥999,3.23,東京都 練馬区東大泉4-27-40 ,03-3922-2780,22,335,https://tabelog.com/tokyo/A1321/A132103/13038078/dtlmenu,https://tabelog.com/tokyo/A1321/A132103/13038078/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1321/A132103/13038078/dtlphotolst/4/smp2
パティスリー ティ シャンティイ,（Patisserie T Chantilly）,https://tabelog.com/tokyo/A1321/A132102/13216503/,不定休,中村橋駅,ケーキ パン,￥1000～￥1999,￥2000～￥2999,3.22,東京都 練馬区貫井1-5-6 ヒルズガーデン1B 1F,03-5933-9505,21,582,https://tabelog.com/tokyo/A1321/A132102/13216503/dtlmenu,https://tabelog.com/tokyo/A1321/A132102/13216503/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1321/A132102/13216503/dtlphotolst/4/smp2
パティスリー プルクワ・パ?,（PATISSERIE Pourquoi Pas ?）,https://tabelog.com/tokyo/A1329/A132902/13091656/,水曜日,中神駅,ケーキ,-,～￥999,3.22,東京都 昭島市朝日町3-1-31 ,042-545-0972,14,229,https://tabelog.com/tokyo/A1329/A132902/13091656/dtlmenu,https://tabelog.com/tokyo/A1329/A132902/13091656/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1329/A132902/13091656/dtlphotolst/4/smp2
パティスリー テル,（patisserie TERU）,https://tabelog.com/tokyo/A1328/A132805/13040467/,月曜・火曜,東大和市駅,ケーキ,-,～￥999,3.22,東京都 東大和市向原4-23-6 ,042-562-3806,14,231,https://tabelog.com/tokyo/A1328/A132805/13040467/dtlmenu,https://tabelog.com/tokyo/A1328/A132805/13040467/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1328/A132805/13040467/dtlphotolst/4/smp2
パティスリー 銀座千疋屋 東京ギフトパレット店,,https://tabelog.com/tokyo/A1302/A130201/13251550/,-,東京駅,洋菓子（その他）,-,～￥999,3.22,東京都 千代田区丸の内1-9-1 東京ギフトパレット 1F,03-6273-4717,12,99,https://tabelog.com/tokyo/A1302/A130201/13251550/dtlmenu,https://tabelog.com/tokyo/A1302/A130201/13251550/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1302/A130201/13251550/dtlphotolst/4/smp2
Megan bar&patisserie 渋谷東急フードショー,（ミーガン バーアンドパティスリー）,https://tabelog.com/tokyo/A1303/A130301/13259853/,週末,渋谷駅,ケーキ,-,～￥999,3.21,東京都 渋谷区道玄坂1-12-1 ,03-3477-4670,15,1196,https://tabelog.com/tokyo/A1303/A130301/13259853/dtlmenu,https://tabelog.com/tokyo/A1303/A130301/13259853/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1303/A130301/13259853/dtlphotolst/4/smp2
パティスリー&ショコラ バー デリーモ 目白店,（Pâtisserie & Chocolat Bar DEL'IMMO）,https://tabelog.com/tokyo/A1305/A130502/13202259/,不定休(トラッド目白に準ずる),目白駅,ケーキ チョコレート カフェ,￥1000～￥1999,￥1000～￥1999,3.20,東京都 豊島区目白2-39-1 トラッド目白 1F,03-3988-1321,109,7146,https://tabelog.com/tokyo/A1305/A130502/13202259/dtlmenu,https://tabelog.com/tokyo/A1305/A130502/13202259/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1305/A130502/13202259/dtlphotolst/4/smp2
フェパ カフェ パティスリー,（FEPA CAFE&PATISSERIE）,https://tabelog.com/tokyo/A1324/A132403/13239189/,毎週月曜日＆隔週火曜日,京成金町駅,カフェ ケーキ,-,￥1000～￥1999,3.20,東京都 葛飾区金町5-23-9 ,03-5876-9775,23,1137,https://tabelog.com/tokyo/A1324/A132403/13239189/dtlmenu,https://tabelog.com/tokyo/A1324/A132403/13239189/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1324/A132403/13239189/dtlphotolst/4/smp2
パティスリーホソコシ,（Patisserie Hosokoshi）,https://tabelog.com/tokyo/A1319/A131907/13230071/,火曜日、水曜日（公式サイトにて告知）,西荻窪駅,ケーキ 洋菓子（その他）,-,￥1000～￥1999,3.20,東京都 杉並区西荻南1-16-19 ,03-5344-9782,23,1654,https://tabelog.com/tokyo/A1319/A131907/13230071/dtlmenu,https://tabelog.com/tokyo/A1319/A131907/13230071/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1319/A131907/13230071/dtlphotolst/4/smp2
パティスリー プティ トモ,（Patisserie Petit Tomo）,https://tabelog.com/tokyo/A1309/A130905/13253674/,月曜(祝日の場合火曜休み),神楽坂駅,ケーキ カフェ,-,￥1000～￥1999,3.20,東京都 新宿区神楽坂6-22 田南ビル 1F,03-5579-2450,16,1391,https://tabelog.com/tokyo/A1309/A130905/13253674/dtlmenu,https://tabelog.com/tokyo/A1309/A130905/13253674/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1309/A130905/13253674/dtlphotolst/4/smp2
パティスリー ラ・フィエゾン,（Patisserie La feuillaison）,https://tabelog.com/tokyo/A1317/A131715/13117855/,火曜,上野毛駅,ケーキ,￥1000～￥1999,￥1000～￥1999,3.20,東京都 世田谷区上野毛1-13-6 菊田ビル 1F,-,12,257,https://tabelog.com/tokyo/A1317/A131715/13117855/dtlmenu,https://tabelog.com/tokyo/A1317/A131715/13117855/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1317/A131715/13117855/dtlphotolst/4/smp2
パティスリー シュエト,,https://tabelog.com/tokyo/A1327/A132703/13045112/,不定休(SNSにて告知),若葉台駅,ケーキ カフェ,-,～￥999,3.20,東京都 稲城市若葉台1-43-1 ,042-331-2906,11,259,https://tabelog.com/tokyo/A1327/A132703/13045112/dtlmenu,https://tabelog.com/tokyo/A1327/A132703/13045112/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1327/A132703/13045112/dtlphotolst/4/smp2
PATISSRIE BOULANGERIE ENTIER,（アンティエ）,https://tabelog.com/tokyo/A1317/A131710/13256675/,月曜日、隔週の火曜日,西小山駅,ケーキ パン,～￥999,～￥999,3.20,東京都 目黒区原町1-6-12 ,03-5724-3085,10,533,https://tabelog.com/tokyo/A1317/A131710/13256675/dtlmenu,https://tabelog.com/tokyo/A1317/A131710/13256675/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1317/A131710/13256675/dtlphotolst/4/smp2
パティスリー ブレロ,（patisserie blaireau）,https://tabelog.com/tokyo/A1311/A131102/13221786/,月曜日・日曜日,田原町駅,ケーキ カフェ,-,￥1000～￥1999,3.20,東京都 台東区松が谷1-8-7 ユーサービスビル 2F,070-1430-0206,10,548,https://tabelog.com/tokyo/A1311/A131102/13221786/dtlmenu,https://tabelog.com/tokyo/A1311/A131102/13221786/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1311/A131102/13221786/dtlphotolst/4/smp2
パティスリーリュネット,,https://tabelog.com/tokyo/A1323/A132301/13210296/,水曜、木曜、不定休,駒込駅,ケーキ パン 洋菓子（その他）,-,～￥999,3.19,東京都 北区中里2-17-11 ,03-5972-1480,11,380,https://tabelog.com/tokyo/A1323/A132301/13210296/dtlmenu,https://tabelog.com/tokyo/A1323/A132301/13210296/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1323/A132301/13210296/dtlphotolst/4/smp2
パティスリー タク,（Patisserie Taku）,https://tabelog.com/tokyo/A1312/A131205/13192598/,水曜日,瑞江駅,ケーキ マカロン 洋菓子（その他）,-,～￥999,3.19,東京都 江戸川区瑞江4-49-3 ,03-6310-4640,9,329,https://tabelog.com/tokyo/A1312/A131205/13192598/dtlmenu,https://tabelog.com/tokyo/A1312/A131205/13192598/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1312/A131205/13192598/dtlphotolst/4/smp2
パティスリー トロワ フィーユ,,https://tabelog.com/tokyo/A1324/A132404/13008643/,火曜日,竹ノ塚駅,ケーキ 洋菓子（その他）,～￥999,～￥999,3.18,東京都 足立区西竹の塚2-4-16 ,03-3854-0521,20,293,https://tabelog.com/tokyo/A1324/A132404/13008643/dtlmenu,https://tabelog.com/tokyo/A1324/A132404/13008643/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1324/A132404/13008643/dtlphotolst/4/smp2
パティスリーデュボンタン,,https://tabelog.com/tokyo/A1329/A132904/13166683/,月曜日(祝祭日の場合は翌火曜日),西八王子駅,ケーキ カフェ,-,～￥999,3.18,東京都 八王子市横川町901-25 ,042-657-4113,10,162,https://tabelog.com/tokyo/A1329/A132904/13166683/dtlmenu,https://tabelog.com/tokyo/A1329/A132904/13166683/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1329/A132904/13166683/dtlphotolst/4/smp2
パティスリー マーブ 若松町店,（Patisserie MARBU）,https://tabelog.com/tokyo/A1305/A130504/13059402/,日曜日,若松河田駅,カフェ・喫茶（その他） ケーキ,-,～￥999,3.17,東京都 新宿区若松町24-10-102A ,03-3207-0403,17,328,https://tabelog.com/tokyo/A1305/A130504/13059402/dtlmenu,https://tabelog.com/tokyo/A1305/A130504/13059402/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1305/A130504/13059402/dtlphotolst/4/smp2
メゾンドパティスリー 2987,（MAISON de PATISSERIE 2987）,https://tabelog.com/tokyo/A1312/A131205/13130742/,水曜日,船堀駅,ケーキ パン,￥1000～￥1999,～￥999,3.17,東京都 江戸川区一之江町2987-1 ,03-6808-0352,16,363,https://tabelog.com/tokyo/A1312/A131205/13130742/dtlmenu,https://tabelog.com/tokyo/A1312/A131205/13130742/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1312/A131205/13130742/dtlphotolst/4/smp2
パティスリーヤマムロ,,https://tabelog.com/tokyo/A1309/A130901/13153895/,水曜日,信濃町駅,ケーキ,-,～￥999,3.17,東京都 新宿区信濃町10 ,03-3356-0606,14,205,https://tabelog.com/tokyo/A1309/A130901/13153895/dtlmenu,https://tabelog.com/tokyo/A1309/A130901/13153895/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1309/A130901/13153895/dtlphotolst/4/smp2
パティスリー ムッシュ エム 本店,（Patisserie Monsieur M）,https://tabelog.com/tokyo/A1328/A132801/13010155/,-,田無駅,ケーキ,-,￥1000～￥1999,3.16,東京都 西東京市芝久保町2-13-24 ,042-467-3054,30,297,https://tabelog.com/tokyo/A1328/A132801/13010155/dtlmenu,https://tabelog.com/tokyo/A1328/A132801/13010155/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1328/A132801/13010155/dtlphotolst/4/smp2
パティスリー ボン・アペティ,（Bon appetit）,https://tabelog.com/tokyo/A1322/A132205/13059432/,火曜日,板橋区役所前駅,ケーキ 洋菓子（その他） パン,-,～￥999,3.16,東京都 板橋区板橋3-27-4 ,03-5248-5045,18,433,https://tabelog.com/tokyo/A1322/A132205/13059432/dtlmenu,https://tabelog.com/tokyo/A1322/A132205/13059432/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1322/A132205/13059432/dtlphotolst/4/smp2
パティスリーブーランジュリー トイトイトイ,（Patisserie Boulangerie toi toi toi）,https://tabelog.com/tokyo/A1327/A132702/13214885/,月曜日＋不定休,聖蹟桜ケ丘駅,ケーキ パン,￥1000～￥1999,～￥999,3.16,東京都 多摩市関戸4-23-2 ,042-319-6687,12,399,https://tabelog.com/tokyo/A1327/A132702/13214885/dtlmenu,https://tabelog.com/tokyo/A1327/A132702/13214885/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1327/A132702/13214885/dtlphotolst/4/smp2
パティスリーコワン,,https://tabelog.com/tokyo/A1324/A132404/13104346/,不定休,綾瀬駅,ケーキ,-,～￥999,3.16,東京都 足立区綾瀬3丁目11-17 ,03-3629-0612,12,164,https://tabelog.com/tokyo/A1324/A132404/13104346/dtlmenu,https://tabelog.com/tokyo/A1324/A132404/13104346/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1324/A132404/13104346/dtlphotolst/4/smp2
パティスリー&ジェラート ルミナーレ,,https://tabelog.com/tokyo/A1313/A131305/13229800/,水曜日,西葛西駅,ケーキ アイスクリーム,～￥999,～￥999,3.16,東京都 江戸川区中葛西4-7-1 勤住協宇喜田住宅 101,03-6240-5726,10,211,https://tabelog.com/tokyo/A1313/A131305/13229800/dtlmenu,https://tabelog.com/tokyo/A1313/A131305/13229800/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1313/A131305/13229800/dtlphotolst/4/smp2
パティスリー ヨシカワ,（Patisserie YOSHIKAWA ）,https://tabelog.com/tokyo/A1317/A131712/13202036/,水曜日　第2・第4火曜日,荏原町駅,ケーキ マカロン 洋菓子（その他）,-,～￥999,3.16,東京都 品川区中延6-1-19 源氏前フラッツ 1F,03-6426-4338,9,492,https://tabelog.com/tokyo/A1317/A131712/13202036/dtlmenu,https://tabelog.com/tokyo/A1317/A131712/13202036/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1317/A131712/13202036/dtlphotolst/4/smp2
カフェ ド パティスリー チャコリ,（cafe de patisserie CHACORI）,https://tabelog.com/tokyo/A1319/A131904/13243052/,-,高円寺駅,ケーキ カフェ,～￥999,～￥999,3.16,東京都 杉並区高円寺北3-45-16 ,03-6265-5754,9,361,https://tabelog.com/tokyo/A1319/A131904/13243052/dtlmenu,https://tabelog.com/tokyo/A1319/A131904/13243052/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1319/A131904/13243052/dtlphotolst/4/smp2
パティスリー QBG 築地本店,（パティスリー キュービージー）,https://tabelog.com/tokyo/A1313/A131301/13219075/,土曜・日曜・祝日,築地市場駅,ケーキ 洋菓子（その他）,～￥999,～￥999,3.16,東京都 中央区築地4-5-4 築地しろくまビル 1F,03-6278-8216,8,403,https://tabelog.com/tokyo/A1313/A131301/13219075/dtlmenu,https://tabelog.com/tokyo/A1313/A131301/13219075/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1313/A131301/13219075/dtlphotolst/4/smp2
パティスリー・ア・ラ・カンパーニュ 自由が丘店,,https://tabelog.com/tokyo/A1317/A131703/13096239/,月曜日（祝日の場合は翌日）,自由が丘駅,ケーキ カフェ 西洋各国料理（その他）,～￥999,￥1000～￥1999,3.15,東京都 目黒区自由が丘1-3-13 ,03-3723-8570,81,2083,https://tabelog.com/tokyo/A1317/A131703/13096239/dtlmenu,https://tabelog.com/tokyo/A1317/A131703/13096239/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1317/A131703/13096239/dtlphotolst/4/smp2
パティスリー モンシェール 東武百貨店池袋店,,https://tabelog.com/tokyo/A1305/A130501/13141847/,池袋東武に準ずる,池袋駅,ケーキ,￥2000～￥2999,￥1000～￥1999,3.15,東京都 豊島区西池袋1-1-25 東武百貨店池袋店  B1F,03-3981-2211,63,1003,https://tabelog.com/tokyo/A1305/A130501/13141847/dtlmenu,https://tabelog.com/tokyo/A1305/A130501/13141847/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1305/A130501/13141847/dtlphotolst/4/smp2
Patisserie Chocolaterie Recit,（パティスリー ショコラトリー レシィ）,https://tabelog.com/tokyo/A1318/A131803/13266860/,月曜日、不定休あり,東松原駅,洋菓子（その他）,￥3000～￥3999,￥1000～￥1999,3.15,東京都 世田谷区松原5-26-15 松原パレス 1F,03-4362-9185,20,3195,https://tabelog.com/tokyo/A1318/A131803/13266860/dtlmenu,https://tabelog.com/tokyo/A1318/A131803/13266860/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1318/A131803/13266860/dtlphotolst/4/smp2
patisserie piece,（パティスリーピエス）,https://tabelog.com/tokyo/A1316/A131602/13209642/,月曜日(祝祭日の場合は、翌日振休),白金台駅,ケーキ 洋菓子（その他）,-,～￥999,3.15,東京都 港区白金5-12-17 三福ビル 1F,03-6338-9232,19,816,https://tabelog.com/tokyo/A1316/A131602/13209642/dtlmenu,https://tabelog.com/tokyo/A1316/A131602/13209642/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1316/A131602/13209642/dtlphotolst/4/smp2
パティスリーポワソン,（Patissrie poisson）,https://tabelog.com/tokyo/A1318/A131814/13162989/,不定休,喜多見駅,ケーキ,～￥999,～￥999,3.15,東京都 狛江市岩戸北4-17-24 キャッスル5 1F,03-5761-8077,18,301,https://tabelog.com/tokyo/A1318/A131814/13162989/dtlmenu,https://tabelog.com/tokyo/A1318/A131814/13162989/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1318/A131814/13162989/dtlphotolst/4/smp2
パティスリー シフォン,（Chiffon）,https://tabelog.com/tokyo/A1324/A132404/13121360/,水曜、第一・三木曜,五反野駅,ケーキ,-,￥1000～￥1999,3.15,東京都 足立区西綾瀬2-23-30 ,03-5681-8010,16,331,https://tabelog.com/tokyo/A1324/A132404/13121360/dtlmenu,https://tabelog.com/tokyo/A1324/A132404/13121360/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1324/A132404/13121360/dtlphotolst/4/smp2
パティスリー ルナール,,https://tabelog.com/tokyo/A1322/A132202/13009935/,水曜日・第３木曜日,氷川台駅,ケーキ,～￥999,～￥999,3.15,東京都 練馬区氷川台4-10-1 ,03-6760-2055,16,308,https://tabelog.com/tokyo/A1322/A132202/13009935/dtlmenu,https://tabelog.com/tokyo/A1322/A132202/13009935/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1322/A132202/13009935/dtlphotolst/4/smp2
パティスリー・アグレアブル,（Patisserie Agreable）,https://tabelog.com/tokyo/A1318/A131801/13090767/,水曜日,池ノ上駅,ケーキ,-,～￥999,3.15,東京都 世田谷区代沢3-14-3 ,03-3424-4115,15,301,https://tabelog.com/tokyo/A1318/A131801/13090767/dtlmenu,https://tabelog.com/tokyo/A1318/A131801/13090767/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1318/A131801/13090767/dtlphotolst/4/smp2
パティスリー GIN NO MORI,（ギンノモリ）,https://tabelog.com/tokyo/A1301/A130101/13257723/,無休,銀座駅,洋菓子（その他）,-,￥2000～￥2999,3.15,東京都 中央区銀座6-10-1 GINZA SIX B2F,080-2396-6870,13,433,https://tabelog.com/tokyo/A1301/A130101/13257723/dtlmenu,https://tabelog.com/tokyo/A1301/A130101/13257723/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1301/A130101/13257723/dtlphotolst/4/smp2
パティスリー ガルガンチュワ,,https://tabelog.com/tokyo/A1301/A130102/13267096/,-,日比谷駅,ケーキ チョコレート マカロン,-,￥2000～￥2999,3.15,東京都 千代田区内幸町1-1-1 帝国ホテルプラザ 1F,03-3539-8086,12,423,https://tabelog.com/tokyo/A1301/A130102/13267096/dtlmenu,https://tabelog.com/tokyo/A1301/A130102/13267096/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1301/A130102/13267096/dtlphotolst/4/smp2
Patisserie Boulangerie Les Alternatives,（パティスリー ブーランジェリー アルタナティブ）,https://tabelog.com/tokyo/A1325/A132501/13268302/,-,東小金井駅,ケーキ パン,￥2000～￥2999,￥6000～￥7999,3.15,東京都 小金井市梶野町5-7-18 ,042-409-1671,11,805,https://tabelog.com/tokyo/A1325/A132501/13268302/dtlmenu,https://tabelog.com/tokyo/A1325/A132501/13268302/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1325/A132501/13268302/dtlphotolst/4/smp2
パティスリー　ダイヤモンド,（Patisserie Diamond）,https://tabelog.com/tokyo/A1318/A131808/13056059/,不定休,笹塚駅,ケーキ,-,～￥999,3.14,東京都 渋谷区笹塚3-17-2 ,03-3374-1371,22,427,https://tabelog.com/tokyo/A1318/A131808/13056059/dtlmenu,https://tabelog.com/tokyo/A1318/A131808/13056059/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1318/A131808/13056059/dtlphotolst/4/smp2
ナチュラル カフェ&パティスリー ティーフル,（ナチュラル カフェ&パティスリー Teaful）,https://tabelog.com/tokyo/A1317/A131711/13224785/,火曜日、不定休 ※公式サイトに営業日カレンダーあり,大岡山駅,ケーキ,-,～￥999,3.14,東京都 目黒区大岡山1-4-5 ペナテス大岡山 1F,03-5726-8260,16,677,https://tabelog.com/tokyo/A1317/A131711/13224785/dtlmenu,https://tabelog.com/tokyo/A1317/A131711/13224785/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1317/A131711/13224785/dtlphotolst/4/smp2
パティスリー バニャバニャ,（patisserie Banyak Banyak）,https://tabelog.com/tokyo/A1313/A131302/13185950/,無休・2021/8/23～8/27は夏季休業,月島駅,ケーキ アイスクリーム,～￥999,￥1000～￥1999,3.14,東京都 中央区月島1-5-1 キャピタルゲートプレイス 1F,03-5548-2296,15,564,https://tabelog.com/tokyo/A1313/A131302/13185950/dtlmenu,https://tabelog.com/tokyo/A1313/A131302/13185950/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1313/A131302/13185950/dtlphotolst/4/smp2
パティスリー ミシェル,（Patisserie Michel）,https://tabelog.com/tokyo/A1330/A133002/13055619/,水曜日,小作駅,ケーキ,～￥999,～￥999,3.14,東京都 青梅市新町8丁目10-2 ,0428-84-2980,11,113,https://tabelog.com/tokyo/A1330/A133002/13055619/dtlmenu,https://tabelog.com/tokyo/A1330/A133002/13055619/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1330/A133002/13055619/dtlphotolst/4/smp2
ラ・パティスリー・ドゥ・ナツ,（La Patisserie de Natsu）,https://tabelog.com/tokyo/A1311/A131102/13141221/,月曜日・火曜日、不定休,浅草駅（つくばＥＸＰ）,ケーキ,～￥999,～￥999,3.14,東京都 台東区浅草4-11-10 櫻井ビル 1F,03-5849-4400,8,475,https://tabelog.com/tokyo/A1311/A131102/13141221/dtlmenu,https://tabelog.com/tokyo/A1311/A131102/13141221/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1311/A131102/13141221/dtlphotolst/4/smp2
パティスリー　アンジュ,,https://tabelog.com/tokyo/A1329/A132902/13094073/,-,中神駅,ケーキ,～￥999,～￥999,3.14,東京都 昭島市中神町1183-2 グローリー中神101,042-544-0432,7,108,https://tabelog.com/tokyo/A1329/A132902/13094073/dtlmenu,https://tabelog.com/tokyo/A1329/A132902/13094073/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1329/A132902/13094073/dtlphotolst/4/smp2
パティスリープウポン,,https://tabelog.com/tokyo/A1317/A131710/13116562/,月曜日（祝日の場合は翌日休み）,西小山駅,ケーキ,-,～￥999,3.14,東京都 品川区小山5-24-17 ,03-6673-7569,6,250,https://tabelog.com/tokyo/A1317/A131710/13116562/dtlmenu,https://tabelog.com/tokyo/A1317/A131710/13116562/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1317/A131710/13116562/dtlphotolst/4/smp2
パティスリー･ナガキタ,,https://tabelog.com/tokyo/A1312/A131205/13057329/,不定休,瑞江駅,ケーキ,-,～￥999,3.13,東京都 江戸川区東瑞江2-15-2 ,03-6638-7800,21,556,https://tabelog.com/tokyo/A1312/A131205/13057329/dtlmenu,https://tabelog.com/tokyo/A1312/A131205/13057329/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1312/A131205/13057329/dtlphotolst/4/smp2
チーズ王国パティスリー ジュダン,（cheese-oukoku patisserie Judan）,https://tabelog.com/tokyo/A1305/A130501/13092620/,-,池袋駅,ケーキ,￥1000～￥1999,￥4000～￥4999,3.13,東京都 豊島区西池袋1-1-25 東武百貨店池袋店  B2F,03-5979-6321,11,249,https://tabelog.com/tokyo/A1305/A130501/13092620/dtlmenu,https://tabelog.com/tokyo/A1305/A130501/13092620/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1305/A130501/13092620/dtlphotolst/4/smp2
パティスリー ハルミエール,（Patisserie Halumiere）,https://tabelog.com/tokyo/A1329/A132901/13239621/,月曜日(月曜日が祝日の場合は営業)、不定休(主に火曜日。SNSにて告知),泉体育館駅,ケーキ 洋菓子（その他）,-,￥1000～￥1999,3.13,東京都 立川市幸町3-34-3 ラ・ベレッツァフォリオ 1F,042-537-9240,10,376,https://tabelog.com/tokyo/A1329/A132901/13239621/dtlmenu,https://tabelog.com/tokyo/A1329/A132901/13239621/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1329/A132901/13239621/dtlphotolst/4/smp2
パティスリー ジンケ,（PATISSERIE JINKE）,https://tabelog.com/tokyo/A1329/A132901/13244116/,月曜日、火曜日（ホームページに営業カレンダーあり）,立川南駅,ケーキ 洋菓子（その他）,～￥999,～￥999,3.13,東京都 立川市柴崎町2-4-19 オネストヴィレッヂ 1F,042-527-8300,9,272,https://tabelog.com/tokyo/A1329/A132901/13244116/dtlmenu,https://tabelog.com/tokyo/A1329/A132901/13244116/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1329/A132901/13244116/dtlphotolst/4/smp2
